URL,Mapa,Time1,Mapas_T1,Score_T1,Time2,Mapas_T2,Score_T2,Vencedor
https://www.vlr.gg/184482/t1-vs-detonation-focusme-champions-tour-2023-pacific-league-w6,AllMaps,T1,2,35,DetonatioN FocusMe,1,32,T1
https://www.vlr.gg/184483/zeta-division-vs-team-secret-champions-tour-2023-pacific-league-w6,Split,ZETA DIVISION,,13,Team Secret,,9,ZETA DIVISION
https://www.vlr.gg/184483/zeta-division-vs-team-secret-champions-tour-2023-pacific-league-w6,Lotus,ZETA DIVISION,,10,Team Secret,,13,Team Secret
https://www.vlr.gg/184483/zeta-division-vs-team-secret-champions-tour-2023-pacific-league-w6,Fracture,ZETA DIVISION,,13,Team Secret,,9,ZETA DIVISION
https://www.vlr.gg/184483/zeta-division-vs-team-secret-champions-tour-2023-pacific-league-w6,AllMaps,ZETA DIVISION,2,36,Team Secret,1,31,ZETA DIVISION
https://www.vlr.gg/184484/global-esports-vs-gen-g-champions-tour-2023-pacific-league-w6,Pearl,Global Esports,,13,Gen.G,,8,Global Esports
https://www.vlr.gg/184484/global-esports-vs-gen-g-champions-tour-2023-pacific-league-w6,Lotus,Global Esports,,13,Gen.G,,8,Global Esports
https://www.vlr.gg/184484/global-esports-vs-gen-g-champions-tour-2023-pacific-league-w6,AllMaps,Global Esports,2,26,Gen.G,0,16,Global Esports
https://www.vlr.gg/184485/rex-regum-qeon-vs-drx-champions-tour-2023-pacific-league-w6,Haven,Rex Regum Qeon,,13,Kiwoom DRX,,8,Rex Regum Qeon
https://www.vlr.gg/184485/rex-regum-qeon-vs-drx-champions-tour-2023-pacific-league-w6,Split,Rex Regum Qeon,,10,Kiwoom DRX,,13,Kiwoom DRX
https://www.vlr.gg/184485/rex-regum-qeon-vs-drx-champions-tour-2023-pacific-league-w6,Pearl,Rex Regum Qeon,,2,Kiwoom DRX,,13,Kiwoom DRX
https://www.vlr.gg/184485/rex-regum-qeon-vs-drx-champions-tour-2023-pacific-league-w6,AllMaps,Rex Regum Qeon,1,25,Kiwoom DRX,2,34,Kiwoom DRX
https://www.vlr.gg/184486/talon-esports-vs-paper-rex-champions-tour-2023-pacific-league-w6,Pearl,TALON,,13,Paper Rex,,11,TALON
https://www.vlr.gg/184486/talon-esports-vs-paper-rex-champions-tour-2023-pacific-league-w6,Split,TALON,,4,Paper Rex,,13,Paper Rex
https://www.vlr.gg/184486/talon-esports-vs-paper-rex-champions-tour-2023-pacific-league-w6,Fracture,TALON,,10,Paper Rex,,13,Paper Rex
https://www.vlr.gg/184486/talon-esports-vs-paper-rex-champions-tour-2023-pacific-league-w6,AllMaps,TALON,1,27,Paper Rex,2,37,Paper Rex
https://www.vlr.gg/184488/talon-esports-vs-gen-g-champions-tour-2023-pacific-league-w7,Fracture,TALON,,13,Gen.G,,8,TALON
https://www.vlr.gg/184488/talon-esports-vs-gen-g-champions-tour-2023-pacific-league-w7,Lotus,TALON,,13,Gen.G,,7,TALON
https://www.vlr.gg/184488/talon-esports-vs-gen-g-champions-tour-2023-pacific-league-w7,AllMaps,TALON,2,26,Gen.G,0,15,TALON
https://www.vlr.gg/184489/zeta-division-vs-paper-rex-champions-tour-2023-pacific-league-w7,Split,ZETA DIVISION,,6,Paper Rex,,13,Paper Rex
https://www.vlr.gg/184489/zeta-division-vs-paper-rex-champions-tour-2023-pacific-league-w7,Ascent,ZETA DIVISION,,10,Paper Rex,,13,Paper Rex
https://www.vlr.gg/184489/zeta-division-vs-paper-rex-champions-tour-2023-pacific-league-w7,AllMaps,ZETA DIVISION,0,16,Paper Rex,2,26,Paper Rex
https://www.vlr.gg/184490/rex-regum-qeon-vs-global-esports-champions-tour-2023-pacific-league-w7,Fracture,Rex Regum Qeon,,13,Global Esports,,10,Rex Regum Qeon
https://www.vlr.gg/184490/rex-regum-qeon-vs-global-esports-champions-tour-2023-pacific-league-w7,Pearl,Rex Regum Qeon,,13,Global Esports,,11,Rex Regum Qeon
https://www.vlr.gg/184490/rex-regum-qeon-vs-global-esports-champions-tour-2023-pacific-league-w7,AllMaps,Rex Regum Qeon,2,26,Global Esports,0,21,Rex Regum Qeon
https://www.vlr.gg/184491/team-secret-vs-t1-champions-tour-2023-pacific-league-w7,Lotus,Team Secret,,4,T1,,13,T1
https://www.vlr.gg/184491/team-secret-vs-t1-champions-tour-2023-pacific-league-w7,Bind,Team Secret,,8,T1,,13,T1
