Mapa,Time1,Score_T1,Time2,Score_T2,target,Score_T1,R_T1,ACS_T1,KAST_T1,ADR_T1,HS%_T1,Impacto_T1,+/-_T1,FK_T1,FD_T1,+/-_FK_FD_T1,Score_T2,R_T2,ACS_T2,KAST_T2,ADR_T2,HS%_T2,Impacto_T2,+/-_T2,FK_T2,FD_T2,+/-_FK_FD_T2,delta_R,delta_ACS,delta_KAST,delta_ADR,delta_HS%,delta_Impacto
Lotus,NRG,10,FUR,13,0,10,0.99,191.2,69.6,130.2,25.0,0.6102000000000001,-2,13.0,10.0,3.0,13,1.006,183.4,68.8,118.0,37.0,0.6694,2,10.0,13.0,-3.0,-0.016000000000000014,7.799999999999983,0.7999999999999972,12.199999999999989,-12.0,-0.05919999999999992
Lotus,NRG,13,SEN,10,1,13,1.1219999999999999,195.8,77.6,137.2,24.6,0.7412,17,18.0,5.0,13.0,10,0.818,169.4,66.4,113.2,23.0,0.5394,-17,5.0,18.0,-13.0,0.30399999999999994,26.400000000000006,11.199999999999989,23.999999999999986,1.6000000000000014,0.20179999999999998
Lotus,SEN,13,100T,5,1,13,1.366,224.8,82.2,151.0,23.4,0.8096,26,10.0,8.0,2.0,5,0.682,160.4,59.0,112.4,25.0,0.536,-26,8.0,10.0,-2.0,0.684,64.4,23.200000000000003,38.599999999999994,-1.6000000000000014,0.27359999999999995
Lotus,SEN,13,C9,5,1,13,1.3199999999999998,220.6,88.8,136.2,20.0,0.7822,25,10.0,8.0,2.0,5,0.678,150.0,73.4,98.0,23.6,0.5062,-25,8.0,10.0,-2.0,0.6419999999999998,70.6,15.399999999999991,38.19999999999999,-3.6000000000000014,0.276
Lotus,SEN,13,C9,10,1,13,1.204,208.4,81.8,137.8,28.2,0.7668,13,14.0,9.0,5.0,10,0.9,179.4,76.6,122.2,19.6,0.6214,-13,9.0,14.0,-5.0,0.30399999999999994,29.0,5.200000000000003,15.600000000000009,8.599999999999998,0.14540000000000008
Lotus,SEN,13,EG,8,1,13,1.1620000000000001,216.6,80.8,135.2,26.6,0.7712,21,13.0,8.0,5.0,8,0.798,169.6,64.8,112.4,31.0,0.5374,-23,8.0,13.0,-5.0,0.3640000000000001,47.0,16.0,22.799999999999983,-4.399999999999999,0.2338
Lotus,SEN,13,EG,10,1,13,1.0779999999999998,214.4,73.2,139.6,24.0,0.697,4,12.0,11.0,1.0,10,0.9199999999999999,202.2,61.8,136.4,35.0,0.6176,-4,11.0,12.0,-1.0,0.15799999999999992,12.200000000000017,11.400000000000006,3.1999999999999886,-11.0,0.07939999999999992
Lotus,SEN,9,G2,13,0,9,0.93,186.8,75.4,120.2,24.6,0.619,-4,9.0,13.0,-4.0,13,1.0699999999999998,201.0,73.6,129.6,22.2,0.6948000000000001,4,13.0,9.0,4.0,-0.1399999999999998,-14.199999999999989,1.8000000000000114,-9.399999999999991,2.400000000000002,-0.07580000000000009
Lotus,SEN,14,G2,12,1,14,1.044,195.6,67.6,128.0,26.4,0.6404,7,11.0,15.0,-4.0,12,0.954,188.2,68.4,120.8,19.0,0.6152,-7,15.0,11.0,4.0,0.09000000000000008,7.400000000000006,-0.8000000000000114,7.200000000000003,7.399999999999999,0.0252
Lotus,SEN,17,LEV,19,0,17,0.8400000000000001,184.2,67.2,130.6,26.2,0.5784,-24,15.0,21.0,-6.0,19,1.124,212.8,81.0,140.6,32.4,0.7148,24,21.0,15.0,6.0,-0.28400000000000003,-28.600000000000023,-13.799999999999997,-10.0,-6.199999999999999,-0.13639999999999997
Lotus,SEN,7,LOUD,13,0,7,0.782,156.8,68.0,102.0,22.2,0.541,-20,9.0,11.0,-2.0,13,1.128,196.8,78.0,126.0,31.6,0.7316,20,11.0,9.0,2.0,-0.34599999999999986,-40.0,-10.0,-24.0,-9.400000000000002,-0.1906
Lotus,SEN,11,LOUD,13,0,11,0.986,191.4,72.6,124.6,35.4,0.631,-2,10.0,14.0,-4.0,13,1.024,199.2,71.0,132.2,31.8,0.648,2,14.0,10.0,4.0,-0.038000000000000034,-7.799999999999983,1.5999999999999943,-7.599999999999994,3.599999999999998,-0.017000000000000015
Lotus,SEN,13,MIBR,3,1,13,1.3980000000000001,249.6,89.0,164.6,26.8,0.8496,33,10.0,6.0,4.0,3,0.644,153.0,50.0,101.2,31.6,0.47400000000000003,-33,6.0,10.0,-4.0,0.7540000000000001,96.6,39.0,63.39999999999999,-4.800000000000001,0.3756
Lotus,SEN,13,MIBR,7,1,13,1.214,217.4,72.0,142.4,28.8,0.7190000000000001,18,12.0,8.0,4.0,7,0.79,169.4,65.0,113.8,36.4,0.5694,-18,8.0,12.0,-4.0,0.42399999999999993,48.0,7.0,28.60000000000001,-7.599999999999998,0.14960000000000007
Lotus,SEN,4,NRG,13,0,4,0.734,167.8,63.6,104.4,22.2,0.5398,-23,8.0,9.0,-1.0,13,1.28,223.8,81.2,141.6,22.8,0.7256,23,9.0,8.0,1.0,-0.546,-56.0,-17.6,-37.19999999999999,-0.6000000000000014,-0.18580000000000008
Lotus,SEN,10,NRG,13,0,10,0.9199999999999999,191.8,63.4,122.2,25.6,0.5778000000000001,-9,10.0,13.0,-3.0,13,1.036,202.0,70.4,126.6,21.0,0.6716,9,13.0,10.0,3.0,-0.1160000000000001,-10.199999999999989,-7.000000000000007,-4.3999999999999915,4.600000000000001,-0.09379999999999988
Lotus,SEN,13,NRG,8,1,13,1.22,222.0,78.2,147.4,29.6,0.7454000000000001,22,11.0,9.0,2.0,8,0.784,164.2,63.6,110.0,26.6,0.5237999999999999,-23,10.0,12.0,-2.0,0.43599999999999994,57.80000000000001,14.600000000000001,37.400000000000006,3.0,0.22160000000000013
Pearl,100T,14,C9,12,1,14,1.05,206.4,78.4,141.6,24.8,0.6468,0,15.0,11.0,4.0,12,0.9620000000000001,197.8,77.0,126.2,21.0,0.6522,0,11.0,15.0,-4.0,0.08799999999999997,8.599999999999994,1.4000000000000057,15.399999999999991,3.8000000000000007,-0.00539999999999996
Pearl,100T,10,LEV,13,0,10,0.984,191.6,67.2,119.8,30.8,0.5968,-9,11.0,12.0,-1.0,13,1.04,203.6,73.2,132.2,27.8,0.7125999999999999,9,12.0,11.0,1.0,-0.05600000000000005,-12.0,-6.0,-12.399999999999991,3.0,-0.1157999999999999
Pearl,100T,9,NRG,13,0,9,0.748,169.6,67.4,105.6,29.6,0.5648,-16,8.0,14.0,-6.0,13,1.198,207.4,85.4,133.2,23.4,0.7166,16,14.0,8.0,6.0,-0.44999999999999996,-37.80000000000001,-18.0,-27.599999999999994,6.200000000000003,-0.15180000000000005
Pearl,C9,5,ENVY,13,0,5,0.8099999999999999,164.6,59.2,111.8,21.6,0.5107999999999999,-23,7.0,11.0,-4.0,13,1.188,211.6,76.6,139.2,27.6,0.7832,23,11.0,7.0,4.0,-0.378,-47.0,-17.39999999999999,-27.39999999999999,-6.0,-0.2724000000000001
Pearl,C9,6,LEV,13,0,6,0.792,177.6,61.0,114.8,15.8,0.5254000000000001,-22,8.0,11.0,-3.0,13,1.208,218.8,82.0,141.8,29.8,0.7882,22,11.0,8.0,3.0,-0.4159999999999999,-41.20000000000002,-21.0,-27.000000000000014,-14.0,-0.2627999999999999
Pearl,C9,7,LOUD,13,0,7,0.776,165.0,60.0,112.8,24.2,0.5418000000000001,-28,8.0,12.0,-4.0,13,1.232,228.0,75.0,161.0,25.4,0.8004,28,12.0,8.0,4.0,-0.45599999999999996,-63.0,-15.0,-48.2,-1.1999999999999993,-0.25859999999999994
Pearl,C9,7,MIBR,13,0,7,0.784,174.0,64.0,116.8,29.6,0.5788,-19,10.0,10.0,0.0,13,1.23,213.2,76.0,140.2,21.0,0.7388,19,10.0,10.0,0.0,-0.44599999999999995,-39.19999999999999,-12.0,-23.39999999999999,8.600000000000001,-0.16000000000000003
Pearl,C9,13,MIBR,9,1,13,0.9800000000000001,189.6,74.8,121.8,29.6,0.6588,6,12.0,10.0,2.0,9,0.9099999999999999,186.4,72.0,123.4,32.8,0.6448,-6,10.0,12.0,-2.0,0.07000000000000017,3.1999999999999886,2.799999999999997,-1.6000000000000085,-3.1999999999999957,0.014000000000000012
Pearl,C9,13,NRG,9,1,13,1.1179999999999999,207.0,74.6,133.4,30.4,0.7238,12,14.0,8.0,6.0,9,0.9179999999999999,193.0,66.4,129.4,21.8,0.6278,-12,8.0,14.0,-6.0,0.19999999999999996,14.0,8.199999999999989,4.0,8.599999999999998,0.09599999999999997
Pearl,C9,13,NRG,10,1,13,1.0699999999999998,194.6,68.2,130.2,26.8,0.6794,4,11.0,12.0,-1.0,10,0.932,192.6,66.0,128.8,22.2,0.6298,-4,12.0,11.0,1.0,0.1379999999999998,2.0,2.200000000000003,1.3999999999999773,4.600000000000001,0.04959999999999998
Pearl,EG,11,C9,13,0,11,0.9960000000000001,206.4,69.2,139.6,22.6,0.623,-8,12.0,12.0,0.0,13,1.096,218.2,77.4,143.4,20.0,0.701,7,12.0,12.0,0.0,-0.09999999999999998,-11.799999999999983,-8.200000000000003,-3.8000000000000114,2.6000000000000014,-0.07799999999999996
Pearl,EG,0,LOUD,13,0,0,0.5399999999999999,154.8,58.6,104.8,26.2,0.4686,-34,2.0,11.0,-9.0,13,1.4620000000000002,252.8,97.0,163.8,32.4,0.874,34,11.0,2.0,9.0,-0.9220000000000003,-98.0,-38.4,-59.000000000000014,-6.199999999999999,-0.4054
Pearl,EG,10,LOUD,13,0,10,0.976,193.6,67.8,132.6,32.2,0.6115999999999999,-4,10.0,13.0,-3.0,13,1.028,201.0,73.4,138.2,32.8,0.701,4,13.0,10.0,3.0,-0.052000000000000046,-7.400000000000006,-5.6000000000000085,-5.599999999999994,-0.5999999999999943,-0.08940000000000003
Pearl,EG,14,LOUD,12,1,14,0.932,195.2,71.4,129.0,33.2,0.6205999999999999,-10,15.0,11.0,4.0,12,1.0619999999999998,210.6,74.0,141.4,32.2,0.6258,10,11.0,15.0,-4.0,-0.12999999999999978,-15.400000000000006,-2.5999999999999943,-12.400000000000006,1.0,-0.0052000000000000934
Pearl,EG,9,NRG,13,0,9,0.9219999999999999,186.2,72.8,125.6,33.4,0.616,-4,12.0,10.0,2.0,13,1.05,197.4,76.4,126.0,17.4,0.6402,4,10.0,12.0,-2.0,-0.1280000000000001,-11.200000000000017,-3.6000000000000085,-0.4000000000000057,16.0,-0.0242
Pearl,EG,6,SEN,13,0,6,0.706,161.6,63.2,102.8,30.6,0.506,-26,8.0,11.0,-3.0,13,1.24,224.2,82.0,147.6,26.6,0.8112,26,11.0,8.0,3.0,-0.534,-62.599999999999994,-18.799999999999997,-44.8,4.0,-0.3052
Pearl,EG,11,SEN,13,0,11,0.966,177.4,67.6,121.2,27.0,0.6113999999999999,-4,13.0,11.0,2.0,13,0.994,194.2,75.4,129.8,25.4,0.6738000000000001,4,11.0,13.0,-2.0,-0.028000000000000025,-16.799999999999983,-7.800000000000011,-8.600000000000009,1.6000000000000014,-0.06240000000000012
Pearl,EG,13,SEN,5,1,13,1.246,220.0,74.6,141.2,27.6,0.7504,23,9.0,9.0,0.0,5,0.776,176.4,62.4,118.2,28.6,0.5808,-23,9.0,9.0,0.0,0.47,43.599999999999994,12.199999999999996,22.999999999999986,-1.0,0.16959999999999997
Pearl,ENVY,18,C9,20,0,18,0.998,197.4,67.8,133.8,26.8,0.6487999999999999,-3,18.0,20.0,-2.0,20,1.036,203.4,72.8,136.4,24.0,0.6841999999999999,3,20.0,18.0,2.0,-0.038000000000000034,-6.0,-5.0,-2.5999999999999943,2.8000000000000007,-0.03539999999999999
Pearl,ENVY,14,EG,16,0,14,0.892,184.2,67.2,119.8,25.8,0.6008,-8,12.0,18.0,-6.0,16,1.1179999999999999,194.0,72.2,133.0,25.6,0.6614,8,18.0,12.0,6.0,-0.22599999999999987,-9.800000000000011,-5.0,-13.200000000000003,0.1999999999999993,-0.06059999999999999
Pearl,ENVY,11,LOUD,13,0,11,0.882,184.0,69.2,121.4,26.2,0.6172,-15,9.0,15.0,-6.0,13,1.1400000000000001,217.6,80.2,139.8,28.8,0.7230000000000001,15,15.0,9.0,6.0,-0.2580000000000001,-33.599999999999994,-11.0,-18.400000000000006,-2.6000000000000014,-0.10580000000000012
Pearl,FUR,13,100T,9,1,13,1.066,216.0,70.8,144.4,26.8,0.7158,10,10.0,12.0,-2.0,9,0.9199999999999999,192.6,68.2,120.0,22.2,0.5848,-10,12.0,10.0,2.0,0.14600000000000013,23.400000000000006,2.5999999999999943,24.400000000000006,4.600000000000001,0.131
Pearl,FUR,13,100T,10,1,13,1.02,200.8,68.0,138.4,25.4,0.6562,6,10.0,13.0,-3.0,10,0.974,185.6,66.2,120.6,22.8,0.6032,-6,13.0,10.0,3.0,0.04600000000000004,15.200000000000017,1.7999999999999972,17.80000000000001,2.599999999999998,0.05300000000000005
Pearl,FUR,1,C9,13,0,1,0.518,142.6,51.4,89.6,21.8,0.44320000000000004,-32,6.0,8.0,-2.0,13,1.4540000000000002,231.2,88.8,153.2,31.0,0.8301999999999999,32,8.0,6.0,2.0,-0.9360000000000002,-88.6,-37.4,-63.599999999999994,-9.2,-0.3869999999999999
Pearl,FUR,13,EG,5,1,13,1.108,229.6,77.8,143.4,24.4,0.7758,21,9.0,9.0,0.0,5,0.8619999999999999,191.4,61.2,131.4,29.0,0.5968,-21,9.0,9.0,0.0,0.24600000000000022,38.19999999999999,16.599999999999994,12.0,-4.600000000000001,0.17900000000000005
Pearl,FUR,5,LEV,13,0,5,0.662,162.6,55.4,105.8,27.4,0.5186,-26,5.0,13.0,-8.0,13,1.274,223.4,84.4,143.8,35.2,0.7898,26,13.0,5.0,8.0,-0.612,-60.80000000000001,-29.000000000000007,-38.000000000000014,-7.800000000000004,-0.2712
Pearl,FUR,13,NRG,7,1,13,1.064,203.4,73.0,128.4,28.2,0.689,17,10.0,10.0,0.0,7,0.828,184.0,61.0,127.2,27.6,0.5730000000000001,-18,10.0,10.0,0.0,0.2360000000000001,19.400000000000006,12.0,1.2000000000000028,0.5999999999999979,0.11599999999999988
Pearl,G2,16,100T,14,1,16,1.128,217.4,78.0,140.6,23.0,0.7344,13,19.0,11.0,8.0,14,0.892,192.4,66.6,129.6,32.4,0.6176,-13,11.0,19.0,-8.0,0.23599999999999988,25.0,11.400000000000006,11.0,-9.399999999999999,0.11680000000000001
Pearl,G2,13,C9,11,1,13,1.1300000000000001,211.4,82.6,133.0,25.0,0.727,12,15.0,9.0,6.0,11,0.9040000000000001,187.0,66.0,126.6,29.2,0.5912,-12,9.0,15.0,-6.0,0.22599999999999998,24.400000000000006,16.599999999999994,6.400000000000006,-4.199999999999999,0.13580000000000003
Pearl,G2,13,EG,11,1,13,1.092,213.2,77.4,137.8,21.6,0.6922,11,11.0,13.0,-2.0,11,0.914,196.8,62.6,129.6,30.8,0.5984,-11,13.0,11.0,2.0,0.17800000000000005,16.399999999999977,14.800000000000004,8.200000000000017,-9.2,0.0938
Pearl,G2,13,LEV,5,1,13,1.206,218.4,83.0,147.0,25.4,0.764,21,12.0,6.0,6.0,5,0.78,169.2,58.8,109.2,29.6,0.5518000000000001,-21,6.0,12.0,-6.0,0.42599999999999993,49.20000000000002,24.200000000000003,37.8,-4.200000000000003,0.21219999999999994
Pearl,G2,13,LOUD,10,1,13,1.1480000000000001,206.2,74.0,136.8,24.0,0.7036,16,11.0,12.0,-1.0,10,0.8460000000000001,181.8,64.2,116.0,23.0,0.5678,-16,12.0,11.0,1.0,0.30200000000000005,24.399999999999977,9.799999999999997,20.80000000000001,1.0,0.13580000000000003
Pearl,G2,12,MIBR,14,0,12,1.012,193.8,73.8,129.0,21.4,0.638,-4,13.0,13.0,0.0,14,0.992,195.8,72.2,120.8,33.0,0.6758,4,13.0,13.0,0.0,0.020000000000000018,-2.0,1.5999999999999943,8.200000000000003,-11.600000000000001,-0.037799999999999945
Pearl,G2,13,SEN,8,1,13,1.1199999999999999,199.6,74.2,127.6,25.8,0.7382,12,11.0,10.0,1.0,8,0.8800000000000001,176.2,67.6,113.4,23.0,0.5586,-12,10.0,11.0,-1.0,0.23999999999999977,23.400000000000006,6.6000000000000085,14.199999999999989,2.8000000000000007,0.17959999999999998
Pearl,LEV,3,C9,13,0,3,0.71,146.6,63.8,93.8,28.4,0.5298,-22,6.0,10.0,-4.0,13,1.26,215.2,77.6,134.4,28.8,0.7534,22,10.0,6.0,4.0,-0.55,-68.6,-13.799999999999997,-40.60000000000001,-0.40000000000000213,-0.2235999999999999
Pearl,LEV,13,EG,10,1,13,1.112,211.6,77.6,137.2,17.2,0.7484,18,10.0,13.0,-3.0,10,0.89,177.0,59.4,122.8,28.4,0.5740000000000001,-18,13.0,10.0,3.0,0.2220000000000001,34.599999999999994,18.199999999999996,14.399999999999991,-11.2,0.1743999999999999
Pearl,LEV,13,FUR,11,1,13,1.1640000000000001,207.2,78.4,138.8,21.8,0.692,14,13.0,11.0,2.0,11,0.8619999999999999,186.6,75.0,122.0,25.8,0.6184000000000001,-14,11.0,13.0,-2.0,0.30200000000000027,20.599999999999994,3.4000000000000057,16.80000000000001,-4.0,0.07359999999999989
Pearl,LEV,20,FUR,18,1,20,1.058,210.0,76.4,135.6,19.0,0.6972,2,24.0,14.0,10.0,18,0.982,209.2,74.6,143.0,28.8,0.6544,-2,14.0,24.0,-10.0,0.07600000000000007,0.8000000000000114,1.8000000000000114,-7.400000000000006,-9.8,0.04280000000000006
Pearl,LEV,9,MIBR,13,0,9,0.9,191.2,75.4,127.8,26.8,0.6282,-9,10.0,12.0,-2.0,13,1.124,212.2,78.2,142.6,32.2,0.7678,9,12.0,10.0,2.0,-0.2240000000000001,-21.0,-2.799999999999997,-14.799999999999997,-5.400000000000002,-0.13960000000000006
Pearl,LEV,13,MIBR,4,1,13,1.3599999999999999,233.6,84.6,145.4,21.4,0.8196,29,11.0,6.0,5.0,4,0.666,153.2,68.2,106.4,21.2,0.4958,-29,6.0,11.0,-5.0,0.6939999999999998,80.4,16.39999999999999,39.0,0.1999999999999993,0.3238
Pearl,LEV,13,NRG,11,1,13,1.058,182.4,68.4,122.2,23.8,0.6544,2,11.0,12.0,-1.0,11,0.924,185.2,74.2,126.4,22.8,0.619,-3,13.0,12.0,1.0,0.134,-2.799999999999983,-5.799999999999997,-4.200000000000003,1.0,0.03539999999999999
Pearl,LEV,13,SEN,4,1,13,1.218,218.0,76.2,137.6,22.2,0.7308,17,13.0,4.0,9.0,4,0.794,175.2,57.8,117.4,32.4,0.5509999999999999,-17,4.0,13.0,-9.0,0.42399999999999993,42.80000000000001,18.400000000000006,20.19999999999999,-10.2,0.17980000000000007
Pearl,LOUD,2,100T,13,0,2,0.626,138.6,64.0,89.0,23.2,0.48580000000000007,-27,3.0,12.0,-9.0,13,1.372,230.0,82.6,154.0,30.4,0.8242,27,12.0,3.0,9.0,-0.7460000000000001,-91.4,-18.599999999999994,-65.0,-7.199999999999999,-0.3384
Pearl,LOUD,11,2G,13,0,11,1.008,204.2,68.4,135.2,24.8,0.6428,-3,9.0,15.0,-6.0,13,1.008,210.6,81.6,136.8,36.8,0.7288,3,15.0,9.0,6.0,0.0,-6.400000000000006,-13.199999999999989,-1.6000000000000227,-11.999999999999996,-0.08599999999999997
Pearl,LOUD,6,SEN,13,0,6,0.8099999999999999,179.6,64.0,114.2,27.6,0.5524,-19,9.0,10.0,-1.0,13,1.214,222.0,74.6,141.2,26.8,0.7924,19,10.0,9.0,1.0,-0.404,-42.400000000000006,-10.599999999999994,-26.999999999999986,0.8000000000000007,-0.24
Pearl,LOUD,11,SEN,13,0,11,0.9199999999999999,169.6,67.0,112.4,35.0,0.62,-7,13.0,11.0,2.0,13,1.0779999999999998,191.0,75.0,125.4,22.8,0.6592,7,11.0,13.0,-2.0,-0.15799999999999992,-21.400000000000006,-8.0,-13.0,12.2,-0.03920000000000001
Pearl,MIBR,12,100T,14,0,12,0.96,184.4,70.0,124.2,26.2,0.617,-5,11.0,15.0,-4.0,14,1.024,198.8,76.2,127.6,20.0,0.6522,5,15.0,11.0,4.0,-0.06400000000000006,-14.400000000000006,-6.200000000000003,-3.3999999999999915,6.199999999999999,-0.03520000000000001
Pearl,MIBR,11,FUR,13,0,11,0.932,181.8,67.0,121.8,22.2,0.5902000000000001,-6,10.0,14.0,-4.0,13,1.0699999999999998,193.6,75.8,124.8,31.2,0.6938,6,14.0,10.0,4.0,-0.1379999999999998,-11.799999999999983,-8.799999999999997,-3.0,-9.0,-0.10359999999999991
Pearl,MIBR,5,SEN,13,0,5,0.9279999999999999,192.2,66.8,127.0,25.8,0.6262000000000001,-11,8.0,10.0,-2.0,13,1.074,210.4,82.2,131.8,26.0,0.6808,11,10.0,8.0,2.0,-0.14600000000000013,-18.200000000000017,-15.400000000000006,-4.800000000000011,-0.1999999999999993,-0.05459999999999987
Pearl,NRG,9,100T,13,0,9,0.8720000000000001,177.4,68.2,119.8,25.4,0.605,-12,9.0,13.0,-4.0,13,1.0,195.4,74.6,124.8,24.8,0.6924,12,13.0,9.0,4.0,-0.1279999999999999,-18.0,-6.3999999999999915,-5.0,0.5999999999999979,-0.08740000000000003
Pearl,NRG,13,100T,3,1,13,1.306,226.2,90.2,148.0,31.8,0.8194000000000001,30,10.0,6.0,4.0,3,0.58,149.4,61.2,92.2,37.8,0.49379999999999996,-30,6.0,10.0,-4.0,0.7260000000000001,76.79999999999998,29.0,55.8,-5.9999999999999964,0.32560000000000017
Pearl,NRG,9,C9,13,0,9,0.844,189.0,76.2,129.0,23.0,0.596,-13,10.0,12.0,-2.0,13,1.114,206.8,84.4,135.0,28.0,0.714,13,12.0,10.0,2.0,-0.27000000000000013,-17.80000000000001,-8.200000000000003,-6.0,-5.0,-0.118
Pearl,NRG,13,C9,2,1,13,1.312,225.4,86.8,142.4,21.8,0.7682,26,12.0,3.0,9.0,2,0.644,158.8,57.4,101.6,24.6,0.5098,-26,3.0,12.0,-9.0,0.668,66.6,29.4,40.80000000000001,-2.8000000000000007,0.25839999999999996
Pearl,NRG,13,FUR,2,1,13,1.4060000000000001,215.4,84.2,139.6,25.0,0.7932,30,11.0,4.0,7.0,2,0.548,129.8,53.2,89.0,30.4,0.4524,-30,4.0,11.0,-7.0,0.8580000000000001,85.6,31.0,50.599999999999994,-5.399999999999999,0.3408
Pearl,NRG,13,FUR,6,1,13,1.092,190.6,83.2,120.6,17.8,0.7338,13,12.0,8.0,4.0,6,0.844,166.8,70.6,112.4,24.2,0.5766,-13,7.0,11.0,-4.0,0.2480000000000001,23.799999999999983,12.600000000000009,8.199999999999989,-6.399999999999999,0.1572
Pearl,NRG,3,G2,13,0,3,0.7100000000000001,182.6,67.4,121.4,31.0,0.5554,-28,5.0,11.0,-6.0,13,1.34,242.6,82.6,162.6,24.0,0.7962,28,11.0,5.0,6.0,-0.63,-60.0,-15.199999999999989,-41.19999999999999,7.0,-0.24080000000000001
Pearl,NRG,13,LOUD,9,1,13,1.134,220.0,86.2,147.0,20.6,0.7565999999999999,17,12.0,10.0,2.0,9,0.8400000000000001,187.2,68.0,120.2,27.0,0.5843999999999999,-17,10.0,12.0,-2.0,0.2939999999999998,32.80000000000001,18.200000000000003,26.799999999999997,-6.399999999999999,0.17220000000000002
Pearl,NRG,16,MIBR,14,1,16,0.974,199.4,73.4,129.8,17.0,0.6288,-14,17.0,13.0,4.0,14,1.076,214.4,75.4,144.0,28.8,0.7220000000000001,14,13.0,17.0,-4.0,-0.10200000000000009,-15.0,-2.0,-14.199999999999989,-11.8,-0.09320000000000006
Pearl,SEN,13,100T,5,1,13,1.198,220.8,79.8,135.6,22.0,0.7476,17,9.0,9.0,0.0,5,0.8119999999999999,177.2,72.2,116.2,31.4,0.558,-17,9.0,9.0,0.0,0.386,43.60000000000002,7.599999999999994,19.39999999999999,-9.399999999999999,0.1896
Pearl,SEN,13,100T,9,1,13,1.1880000000000002,202.8,85.2,135.8,26.6,0.7598,13,12.0,10.0,2.0,9,0.82,185.6,70.8,118.6,27.2,0.5852,-13,10.0,12.0,-2.0,0.3680000000000002,17.200000000000017,14.400000000000006,17.200000000000017,-0.5999999999999979,0.17459999999999998
Pearl,SEN,13,2G,5,1,13,1.262,218.2,84.2,146.2,27.6,0.7452,15,11.0,7.0,4.0,5,0.794,183.2,71.2,124.4,35.8,0.5734,-15,7.0,11.0,-4.0,0.46799999999999997,35.0,13.0,21.799999999999983,-8.199999999999996,0.17179999999999995
Pearl,SEN,13,C9,9,1,13,1.052,205.0,79.2,132.4,24.0,0.6994,5,12.0,11.0,1.0,9,0.884,184.8,77.2,123.6,32.0,0.626,-10,10.0,11.0,-1.0,0.16800000000000004,20.19999999999999,2.0,8.800000000000011,-8.0,0.07340000000000002
Pearl,SEN,7,G2,13,0,7,0.9099999999999999,193.4,71.0,128.6,28.8,0.6136,-13,9.0,11.0,-2.0,13,1.108,218.8,71.0,141.2,18.2,0.7196,13,11.0,9.0,2.0,-0.19800000000000018,-25.400000000000006,0.0,-12.599999999999994,10.600000000000001,-0.10599999999999998
Pearl,SEN,13,G2,10,1,13,0.9780000000000001,196.6,68.2,129.6,25.2,0.654,-2,10.0,13.0,-3.0,10,1.026,201.4,71.4,132.6,27.0,0.6910000000000001,2,13.0,10.0,3.0,-0.04799999999999993,-4.800000000000011,-3.200000000000003,-3.0,-1.8000000000000007,-0.03700000000000003
Pearl,SEN,19,MIBR,21,0,19,0.978,198.0,72.8,131.6,27.0,0.6108,-17,18.0,22.0,-4.0,21,1.022,212.8,72.4,142.0,26.4,0.6944,17,22.0,18.0,4.0,-0.04400000000000004,-14.800000000000011,0.3999999999999915,-10.400000000000006,0.6000000000000014,-0.08360000000000001
Split,100T,11,C9,13,0,11,0.9560000000000001,188.4,75.2,124.2,25.4,0.6042,-15,11.0,13.0,-2.0,13,1.06,218.0,81.6,138.6,21.4,0.7066,15,13.0,11.0,2.0,-0.10399999999999998,-29.599999999999994,-6.3999999999999915,-14.399999999999991,4.0,-0.10240000000000005
Split,100T,13,LEV,9,1,13,1.006,206.2,75.4,134.2,26.2,0.7014,1,13.0,9.0,4.0,9,0.998,207.6,76.4,137.0,30.4,0.6416000000000001,-1,9.0,13.0,-4.0,0.008000000000000007,-1.4000000000000057,-1.0,-2.8000000000000114,-4.199999999999999,0.059799999999999964
Split,100T,13,LOUD,8,1,13,1.212,215.2,82.8,139.0,23.4,0.7496,13,10.0,11.0,-1.0,8,0.8540000000000001,189.2,71.4,126.0,31.8,0.6382,-13,11.0,10.0,1.0,0.3579999999999999,26.0,11.399999999999991,13.0,-8.400000000000002,0.11140000000000005
Split,100T,16,SEN,14,1,16,1.052,206.2,74.6,132.8,31.0,0.702,4,15.0,15.0,0.0,14,0.95,203.8,74.8,135.0,22.2,0.6602,-4,15.0,15.0,0.0,0.10200000000000009,2.3999999999999773,-0.20000000000000284,-2.1999999999999886,8.8,0.04179999999999995
Split,100T,17,SEN,19,0,17,1.0,204.2,74.4,132.4,19.8,0.694,-1,19.0,17.0,2.0,19,1.032,209.2,73.4,137.0,22.4,0.6679999999999999,1,17.0,19.0,-2.0,-0.03200000000000003,-5.0,1.0,-4.599999999999994,-2.599999999999998,0.026000000000000023
Split,C9,13,EG,4,1,13,1.3699999999999999,238.2,83.2,153.2,23.0,0.7647999999999999,29,12.0,5.0,7.0,4,0.666,171.6,57.8,115.0,38.6,0.5146,-29,5.0,12.0,-7.0,0.7039999999999998,66.6,25.400000000000006,38.19999999999999,-15.600000000000001,0.2502
Split,C9,13,ENVY,11,1,13,1.1300000000000001,225.8,84.4,137.8,21.8,0.776,14,11.0,12.0,-1.0,11,0.868,189.4,70.2,130.2,26.4,0.6045999999999999,-19,13.0,12.0,1.0,0.2620000000000001,36.400000000000006,14.200000000000003,7.600000000000023,-4.599999999999998,0.1714000000000001
