URL,Mapa,Time1,Mapas_T1,Score_T1,Time2,Mapas_T2,Score_T2,Vencedor
https://www.vlr.gg/235567/monarch-effect-vs-royal-never-give-up-champions-tour-2023-champions-china-qualifier-ko,AllMaps,Monarch Effect,2,32,Royal Never Give Up,1,26,Monarch Effect
https://www.vlr.gg/235568/tyloo-vs-nter-champions-tour-2023-champions-china-qualifier-ko,Pearl,TYLOO,,13,Shenzhen NTER,,4,TYLOO
https://www.vlr.gg/235568/tyloo-vs-nter-champions-tour-2023-champions-china-qualifier-ko,Lotus,TYLOO,,13,Shenzhen NTER,,9,TYLOO
https://www.vlr.gg/235568/tyloo-vs-nter-champions-tour-2023-champions-china-qualifier-ko,AllMaps,TYLOO,2,26,Shenzhen NTER,0,13,TYLOO
https://www.vlr.gg/235569/weibo-gaming-vs-dragon-ranger-gaming-champions-tour-2023-champions-china-qualifier-ko,Haven,Weibo Gaming,,10,Dragon Ranger Gaming,,13,Dragon Ranger Gaming
https://www.vlr.gg/235569/weibo-gaming-vs-dragon-ranger-gaming-champions-tour-2023-champions-china-qualifier-ko,Bind,Weibo Gaming,,13,Dragon Ranger Gaming,,9,Weibo Gaming
https://www.vlr.gg/235569/weibo-gaming-vs-dragon-ranger-gaming-champions-tour-2023-champions-china-qualifier-ko,Split,Weibo Gaming,,13,Dragon Ranger Gaming,,5,Weibo Gaming
https://www.vlr.gg/235569/weibo-gaming-vs-dragon-ranger-gaming-champions-tour-2023-champions-china-qualifier-ko,AllMaps,Weibo Gaming,2,36,Dragon Ranger Gaming,1,27,Weibo Gaming
https://www.vlr.gg/235560/attacking-soul-esports-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-lr1,Fracture,Attacking Soul Esports,,13,Monarch Effect,,5,Attacking Soul Esports
https://www.vlr.gg/235560/attacking-soul-esports-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-lr1,Split,Attacking Soul Esports,,13,Monarch Effect,,5,Attacking Soul Esports
https://www.vlr.gg/235560/attacking-soul-esports-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-lr1,AllMaps,Attacking Soul Esports,2,26,Monarch Effect,0,10,Attacking Soul Esports
https://www.vlr.gg/235561/funplus-phoenix-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-lr1,Lotus,FunPlus Phoenix,,13,Weibo Gaming,,5,FunPlus Phoenix
https://www.vlr.gg/235561/funplus-phoenix-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-lr1,Ascent,FunPlus Phoenix,,13,Weibo Gaming,,9,FunPlus Phoenix
https://www.vlr.gg/235561/funplus-phoenix-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-lr1,AllMaps,FunPlus Phoenix,2,26,Weibo Gaming,0,14,FunPlus Phoenix
https://www.vlr.gg/235562/trace-esports-vs-funplus-phoenix-champions-tour-2023-champions-china-qualifier-lr2,Lotus,Trace Esports,,9,FunPlus Phoenix,,13,FunPlus Phoenix
https://www.vlr.gg/235562/trace-esports-vs-funplus-phoenix-champions-tour-2023-champions-china-qualifier-lr2,Split,Trace Esports,,13,FunPlus Phoenix,,6,Trace Esports
https://www.vlr.gg/235562/trace-esports-vs-funplus-phoenix-champions-tour-2023-champions-china-qualifier-lr2,Ascent,Trace Esports,,8,FunPlus Phoenix,,13,FunPlus Phoenix
https://www.vlr.gg/235562/trace-esports-vs-funplus-phoenix-champions-tour-2023-champions-china-qualifier-lr2,AllMaps,Trace Esports,1,30,FunPlus Phoenix,2,32,FunPlus Phoenix
https://www.vlr.gg/235563/tyloo-vs-attacking-soul-esports-champions-tour-2023-champions-china-qualifier-lr2,Split,TYLOO,,3,Attacking Soul Esports,,13,Attacking Soul Esports
https://www.vlr.gg/235563/tyloo-vs-attacking-soul-esports-champions-tour-2023-champions-china-qualifier-lr2,Fracture,TYLOO,,13,Attacking Soul Esports,,10,TYLOO
https://www.vlr.gg/235563/tyloo-vs-attacking-soul-esports-champions-tour-2023-champions-china-qualifier-lr2,Ascent,TYLOO,,14,Attacking Soul Esports,,12,TYLOO
https://www.vlr.gg/235563/tyloo-vs-attacking-soul-esports-champions-tour-2023-champions-china-qualifier-lr2,AllMaps,TYLOO,2,30,Attacking Soul Esports,1,35,TYLOO
https://www.vlr.gg/235555/edward-gaming-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-ubqf,Fracture,EDward Gaming,,13,Weibo Gaming,,6,EDward Gaming
https://www.vlr.gg/235555/edward-gaming-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-ubqf,Bind,EDward Gaming,,13,Weibo Gaming,,7,EDward Gaming
https://www.vlr.gg/235555/edward-gaming-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-ubqf,AllMaps,EDward Gaming,2,26,Weibo Gaming,0,13,EDward Gaming
https://www.vlr.gg/235554/funplus-phoenix-vs-tyloo-champions-tour-2023-champions-china-qualifier-ubqf,Fracture,FunPlus Phoenix,,9,TYLOO,,13,TYLOO
https://www.vlr.gg/235554/funplus-phoenix-vs-tyloo-champions-tour-2023-champions-china-qualifier-ubqf,Bind,FunPlus Phoenix,,10,TYLOO,,13,TYLOO
https://www.vlr.gg/235554/funplus-phoenix-vs-tyloo-champions-tour-2023-champions-china-qualifier-ubqf,AllMaps,FunPlus Phoenix,0,19,TYLOO,2,26,TYLOO
https://www.vlr.gg/235553/bilibili-gaming-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-ubqf,Lotus,Bilibili Gaming,,13,Monarch Effect,,10,Bilibili Gaming
https://www.vlr.gg/235553/bilibili-gaming-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-ubqf,Haven,Bilibili Gaming,,13,Monarch Effect,,7,Bilibili Gaming
https://www.vlr.gg/235553/bilibili-gaming-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-ubqf,AllMaps,Bilibili Gaming,2,26,Monarch Effect,0,17,Bilibili Gaming
https://www.vlr.gg/235552/attacking-soul-esports-vs-trace-esports-champions-tour-2023-champions-china-qualifier-ubqf,Lotus,Attacking Soul Esports,,13,Trace Esports,,10,Attacking Soul Esports
https://www.vlr.gg/235552/attacking-soul-esports-vs-trace-esports-champions-tour-2023-champions-china-qualifier-ubqf,Split,Attacking Soul Esports,,5,Trace Esports,,13,Trace Esports
https://www.vlr.gg/235552/attacking-soul-esports-vs-trace-esports-champions-tour-2023-champions-china-qualifier-ubqf,Bind,Attacking Soul Esports,,11,Trace Esports,,13,Trace Esports
